LineId,Process,Content,EventId,EventTemplate,ParameterList,Timestamp
304,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:10
305,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:10
306,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:10
307,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:10
308,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:10
309,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:10
310,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:10
311,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:10
312,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:10
313,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:10
314,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:10
315,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:10
316,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:10
317,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:10
318,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:10
319,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:10
320,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:10
321,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:10
322,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:10
323,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:10
324,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:10
325,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:10
326,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:15
327,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:15
328,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:15
329,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
330,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:15
331,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:15
332,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
333,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
334,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
335,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:15
336,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
337,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
338,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
339,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:15
340,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
341,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
342,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
343,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:15
344,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
345,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
346,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
347,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:15
348,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:15
349,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:15
350,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:15
351,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
352,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:15
353,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:15
354,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
355,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
356,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
357,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:15
358,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
359,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
360,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
361,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:15
362,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
363,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
364,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
365,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:15
366,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:15
367,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:15
368,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:15
369,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:15
370,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:16
371,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:16
372,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:16
373,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
374,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:16
375,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:16
376,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
377,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
378,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
379,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:16
380,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
381,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
382,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
383,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:16
384,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
385,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
386,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
387,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:16
388,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
389,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
390,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
391,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:16
392,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:16
393,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:16
394,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:16
395,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
396,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:16
397,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:16
398,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
399,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
400,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
401,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:16
402,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
403,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
404,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
405,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:16
406,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
407,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
408,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
409,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:16
410,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:16
411,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:16
412,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:16
413,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:16
414,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:17
415,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
416,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
417,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
418,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:17
419,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:17
420,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
421,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
422,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
423,dnsmasq[3468],reply vpn.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
424,dnsmasq[3468],query[A] vpn.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
425,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
426,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
427,dnsmasq[3468],reply vpn.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
428,dnsmasq[3468],query[AAAA] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
429,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
430,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
431,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is NODATA-IPv6,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', 'NODATA-IPv6']",2022/01/24 03:57:17
432,dnsmasq[3468],query[A] vpn.dmz.smith.russellmitchell.com from 172.19.130.4,40f8343b,query[A] <*> from <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
433,dnsmasq[3468],forwarded vpn.dmz.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.dmz.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
434,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
435,dnsmasq[3468],reply vpn.dmz.smith.russellmitchell.com is 172.19.131.174,a1c209ec,reply <*> is <*>,"['vpn.dmz.smith.russellmitchell.com', '172.19.131.174']",2022/01/24 03:57:17
436,dnsmasq[3468],query[PTR] 174.131.19.172.in-addr.arpa from 172.19.130.4,006ad4fc,query[PTR] <*>.in-addr.arpa from <*>,"['174.131.19.172', '172.19.130.4']",2022/01/24 03:57:17
437,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
438,dnsmasq[3468],forwarded 174.131.19.172.in-addr.arpa to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['174.131.19.172.in-addr.arpa', '127.0.0.1']",2022/01/24 03:57:17
439,dnsmasq[3468],nameserver 127.0.0.1 refused to do a recursive query,b0a0058c,nameserver <*> refused to do a recursive query,['127.0.0.1'],2022/01/24 03:57:17
440,dnsmasq[3468],reply 172.19.131.174 is vpn.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.smith.russellmitchell.com']",2022/01/24 03:57:17
441,dnsmasq[3468],reply 172.19.131.174 is vpn.dmz.smith.russellmitchell.com,a1c209ec,reply <*> is <*>,"['172.19.131.174', 'vpn.dmz.smith.russellmitchell.com']",2022/01/24 03:57:17
442,dnsmasq[3468],query[AAAA] vpn.smith.russellmitchell.com from 172.19.130.4,1c20f0f3,query[AAAA] <*> from <*>,"['vpn.smith.russellmitchell.com', '172.19.130.4']",2022/01/24 03:57:17
443,dnsmasq[3468],forwarded vpn.smith.russellmitchell.com to 127.0.0.1,bef4b736,forwarded <*> to <*>,"['vpn.smith.russellmitchell.com', '127.0.0.1']",2022/01/24 03:57:17
