LineId,Type,Timestamp,pid,uid,auid,ses,msg,acct,exe,hostname,addr,terminal,res,old-auid,tty,old-ses,comm,apparmor,operation,profile,name,arch,syscall,success,exit,a0,a1,a2,a3,items,ppid,gid,euid,suid,fsuid,egid,sgid,fsgid,key,proctitle
438,CRED_ACQ,2022-01-23 06:47:02,26244,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,LOGIN,2022-01-23 06:47:02,26244,0,0,97,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
440,USER_START,2022-01-23 06:47:02,26244,0,0,97,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,CRED_DISP,2022-01-23 06:47:05,26244,0,0,97,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,USER_END,2022-01-23 06:47:05,26244,0,0,97,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,USER_ACCT,2022-01-23 07:07:02,27184,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,CRED_ACQ,2022-01-23 07:07:02,27184,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,LOGIN,2022-01-23 07:07:02,27184,0,0,98,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
446,USER_START,2022-01-23 07:07:02,27184,0,0,98,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,CRED_DISP,2022-01-23 07:07:02,27184,0,0,98,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,USER_END,2022-01-23 07:07:02,27184,0,0,98,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,USER_ACCT,2022-01-23 07:17:02,27648,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,CRED_ACQ,2022-01-23 07:17:02,27648,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,LOGIN,2022-01-23 07:17:02,27648,0,0,99,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
452,USER_START,2022-01-23 07:17:02,27648,0,0,99,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,CRED_DISP,2022-01-23 07:17:02,27648,0,0,99,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,USER_END,2022-01-23 07:17:02,27648,0,0,99,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,USER_ACCT,2022-01-23 08:17:02,30328,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,CRED_ACQ,2022-01-23 08:17:02,30328,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,LOGIN,2022-01-23 08:17:02,30328,0,0,100,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
458,USER_START,2022-01-23 08:17:02,30328,0,0,100,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,CRED_DISP,2022-01-23 08:17:02,30328,0,0,100,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,USER_END,2022-01-23 08:17:02,30328,0,0,100,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,SERVICE_START,2022-01-23 08:28:14,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
462,SERVICE_STOP,2022-01-23 08:28:14,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
463,USER_ACCT,2022-01-23 09:17:02,656,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,CRED_ACQ,2022-01-23 09:17:02,656,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,LOGIN,2022-01-23 09:17:02,656,0,0,101,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
466,USER_START,2022-01-23 09:17:02,656,0,0,101,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,CRED_DISP,2022-01-23 09:17:02,656,0,0,101,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,USER_END,2022-01-23 09:17:02,656,0,0,101,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,USER_ACCT,2022-01-23 10:17:02,3398,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,CRED_ACQ,2022-01-23 10:17:02,3398,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,LOGIN,2022-01-23 10:17:02,3398,0,0,102,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
472,USER_START,2022-01-23 10:17:02,3398,0,0,102,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,CRED_DISP,2022-01-23 10:17:02,3398,0,0,102,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,USER_END,2022-01-23 10:17:02,3398,0,0,102,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,USER_ACCT,2022-01-23 11:17:01,6071,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,CRED_ACQ,2022-01-23 11:17:01,6071,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,LOGIN,2022-01-23 11:17:01,6071,0,0,103,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
478,USER_START,2022-01-23 11:17:01,6071,0,0,103,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,CRED_DISP,2022-01-23 11:17:01,6071,0,0,103,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,USER_END,2022-01-23 11:17:01,6071,0,0,103,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,SERVICE_START,2022-01-23 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
482,SERVICE_STOP,2022-01-23 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
483,USER_ACCT,2022-01-23 12:17:01,8789,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,CRED_ACQ,2022-01-23 12:17:01,8789,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,LOGIN,2022-01-23 12:17:01,8789,0,0,104,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
486,USER_START,2022-01-23 12:17:01,8789,0,0,104,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,CRED_DISP,2022-01-23 12:17:01,8789,0,0,104,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,USER_END,2022-01-23 12:17:01,8789,0,0,104,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,USER_ACCT,2022-01-23 13:17:01,11438,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,CRED_ACQ,2022-01-23 13:17:01,11438,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,LOGIN,2022-01-23 13:17:01,11438,0,0,105,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
492,USER_START,2022-01-23 13:17:01,11438,0,0,105,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,CRED_DISP,2022-01-23 13:17:01,11438,0,0,105,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,USER_END,2022-01-23 13:17:01,11438,0,0,105,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,USER_ACCT,2022-01-23 14:17:01,14155,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,CRED_ACQ,2022-01-23 14:17:01,14155,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,LOGIN,2022-01-23 14:17:01,14155,0,0,106,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
498,USER_START,2022-01-23 14:17:01,14155,0,0,106,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,CRED_DISP,2022-01-23 14:17:01,14155,0,0,106,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,USER_END,2022-01-23 14:17:01,14155,0,0,106,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,SERVICE_START,2022-01-23 15:11:33,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
502,SERVICE_STOP,2022-01-23 15:11:33,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
503,USER_ACCT,2022-01-23 15:17:01,16932,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,CRED_ACQ,2022-01-23 15:17:01,16932,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LOGIN,2022-01-23 15:17:01,16932,0,0,107,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
506,USER_START,2022-01-23 15:17:01,16932,0,0,107,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,CRED_DISP,2022-01-23 15:17:01,16932,0,0,107,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,USER_END,2022-01-23 15:17:01,16932,0,0,107,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,USER_ACCT,2022-01-23 16:17:01,19626,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,CRED_ACQ,2022-01-23 16:17:01,19626,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,LOGIN,2022-01-23 16:17:01,19626,0,0,108,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
512,USER_START,2022-01-23 16:17:01,19626,0,0,108,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,CRED_DISP,2022-01-23 16:17:01,19626,0,0,108,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,USER_END,2022-01-23 16:17:01,19626,0,0,108,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,USER_ACCT,2022-01-23 17:17:01,22311,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,CRED_ACQ,2022-01-23 17:17:01,22311,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,LOGIN,2022-01-23 17:17:01,22311,0,0,109,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
518,USER_START,2022-01-23 17:17:01,22311,0,0,109,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,CRED_DISP,2022-01-23 17:17:01,22311,0,0,109,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,USER_END,2022-01-23 17:17:01,22311,0,0,109,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,SERVICE_START,2022-01-23 18:09:50,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
522,SERVICE_STOP,2022-01-23 18:09:50,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
523,USER_ACCT,2022-01-23 18:17:01,25050,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,CRED_ACQ,2022-01-23 18:17:01,25050,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,LOGIN,2022-01-23 18:17:01,25050,0,0,110,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
526,USER_START,2022-01-23 18:17:01,25050,0,0,110,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,CRED_DISP,2022-01-23 18:17:01,25050,0,0,110,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,USER_END,2022-01-23 18:17:01,25050,0,0,110,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,USER_ACCT,2022-01-23 19:17:01,27766,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,CRED_ACQ,2022-01-23 19:17:01,27766,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,LOGIN,2022-01-23 19:17:01,27766,0,0,111,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
532,USER_START,2022-01-23 19:17:01,27766,0,0,111,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,CRED_DISP,2022-01-23 19:17:01,27766,0,0,111,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,USER_END,2022-01-23 19:17:01,27766,0,0,111,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,USER_ACCT,2022-01-23 20:17:02,30391,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,CRED_ACQ,2022-01-23 20:17:02,30391,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,LOGIN,2022-01-23 20:17:02,30391,0,0,112,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
538,USER_START,2022-01-23 20:17:02,30391,0,0,112,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,CRED_DISP,2022-01-23 20:17:02,30391,0,0,112,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,USER_END,2022-01-23 20:17:02,30391,0,0,112,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,SERVICE_START,2022-01-23 20:33:14,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
542,SERVICE_STOP,2022-01-23 20:33:14,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
543,USER_ACCT,2022-01-23 21:17:02,761,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,CRED_ACQ,2022-01-23 21:17:02,761,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,LOGIN,2022-01-23 21:17:02,761,0,0,113,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
546,USER_START,2022-01-23 21:17:02,761,0,0,113,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,CRED_DISP,2022-01-23 21:17:02,761,0,0,113,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,USER_END,2022-01-23 21:17:02,761,0,0,113,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,USER_ACCT,2022-01-23 22:17:02,3515,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,CRED_ACQ,2022-01-23 22:17:02,3515,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,LOGIN,2022-01-23 22:17:02,3515,0,0,114,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
552,USER_START,2022-01-23 22:17:02,3515,0,0,114,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,CRED_DISP,2022-01-23 22:17:02,3515,0,0,114,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,USER_END,2022-01-23 22:17:02,3515,0,0,114,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,USER_ACCT,2022-01-23 23:17:02,6193,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,CRED_ACQ,2022-01-23 23:17:02,6193,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,LOGIN,2022-01-23 23:17:02,6193,0,0,115,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
558,USER_START,2022-01-23 23:17:02,6193,0,0,115,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,CRED_DISP,2022-01-23 23:17:02,6193,0,0,115,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,USER_END,2022-01-23 23:17:02,6193,0,0,115,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,SERVICE_START,2022-01-24 00:00:01,1,0,4294967295,4294967295,unit=fstrim,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
562,SERVICE_STOP,2022-01-24 00:00:01,1,0,4294967295,4294967295,unit=fstrim,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
563,USER_ACCT,2022-01-24 00:17:02,8837,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,CRED_ACQ,2022-01-24 00:17:02,8837,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,LOGIN,2022-01-24 00:17:02,8837,0,0,116,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
566,USER_START,2022-01-24 00:17:02,8837,0,0,116,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,CRED_DISP,2022-01-24 00:17:02,8837,0,0,116,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,USER_END,2022-01-24 00:17:02,8837,0,0,116,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,USER_ACCT,2022-01-24 01:17:02,11456,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,CRED_ACQ,2022-01-24 01:17:02,11456,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,LOGIN,2022-01-24 01:17:02,11456,0,0,117,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
572,USER_START,2022-01-24 01:17:02,11456,0,0,117,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,CRED_DISP,2022-01-24 01:17:02,11456,0,0,117,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,USER_END,2022-01-24 01:17:02,11456,0,0,117,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,USER_ACCT,2022-01-24 02:17:02,14150,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,CRED_ACQ,2022-01-24 02:17:02,14150,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,LOGIN,2022-01-24 02:17:02,14150,0,0,118,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
578,USER_START,2022-01-24 02:17:02,14150,0,0,118,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,CRED_DISP,2022-01-24 02:17:02,14150,0,0,118,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,USER_END,2022-01-24 02:17:02,14150,0,0,118,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,USER_ACCT,2022-01-24 03:17:02,16776,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,CRED_ACQ,2022-01-24 03:17:02,16776,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,LOGIN,2022-01-24 03:17:02,16776,0,0,119,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
584,USER_START,2022-01-24 03:17:02,16776,0,0,119,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,CRED_DISP,2022-01-24 03:17:02,16776,0,0,119,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,USER_END,2022-01-24 03:17:02,16776,0,0,119,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
