LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
525,CRED_DISP,(1643018941.983:2371),"pid=29125 uid=0 auid=0 ses=327 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29125', 'auid=0', ""ses=327 msg='op=PAM:setcred""]"
526,USER_END,(1643018941.983:2372),"pid=29125 uid=0 auid=0 ses=327 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29125', 'auid=0', ""ses=327 msg='op=PAM:session_close""]"
527,SERVICE_START,(1643018952.967:2373),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
528,SERVICE_STOP,(1643018952.967:2374),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
529,USER_ACCT,(1643019422.013:2375),"pid=29205 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
530,CRED_ACQ,(1643019422.017:2376),"pid=29205 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
531,LOGIN,(1643019422.017:2377),pid=29205 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=328 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29205', 'ses=328']"
532,USER_START,(1643019422.021:2378),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:session_open""]"
533,CRED_DISP,(1643019422.033:2379),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:setcred""]"
534,USER_END,(1643019422.033:2380),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:session_close""]"
535,USER_ACCT,(1643020741.058:2381),"pid=29213 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
536,CRED_ACQ,(1643020741.058:2382),"pid=29213 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
537,LOGIN,(1643020741.062:2383),pid=29213 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=329 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29213', 'ses=329']"
538,USER_START,(1643020741.062:2384),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:session_open""]"
539,CRED_DISP,(1643020741.070:2385),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:setcred""]"
540,USER_END,(1643020741.070:2386),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:session_close""]"
541,SERVICE_START,(1643020752.626:2387),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
542,SERVICE_STOP,(1643020752.626:2388),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
543,USER_ACCT,(1643022541.094:2389),"pid=29290 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
544,CRED_ACQ,(1643022541.094:2390),"pid=29290 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
545,LOGIN,(1643022541.098:2391),pid=29290 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=330 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29290', 'ses=330']"
546,USER_START,(1643022541.102:2392),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:session_open""]"
547,CRED_DISP,(1643022541.106:2393),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:setcred""]"
548,USER_END,(1643022541.106:2394),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:session_close""]"
549,SERVICE_START,(1643022552.885:2395),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
550,SERVICE_STOP,(1643022552.885:2396),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
551,USER_ACCT,(1643023021.120:2397),"pid=29363 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
552,CRED_ACQ,(1643023021.124:2398),"pid=29363 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
553,LOGIN,(1643023021.124:2399),pid=29363 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=331 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29363', 'ses=331']"
554,USER_START,(1643023021.136:2400),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:session_open""]"
555,CRED_DISP,(1643023021.176:2401),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:setcred""]"
556,USER_END,(1643023021.176:2402),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:session_close""]"
557,SERVICE_START,(1643023733.012:2403),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=systemd-tmpfiles-clean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
558,SERVICE_STOP,(1643023733.012:2404),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=systemd-tmpfiles-clean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
559,SERVICE_START,(1643023864.102:2405),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
560,SERVICE_STOP,(1643023864.102:2406),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
561,USER_ACCT,(1643024341.197:2407),"pid=29473 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
562,CRED_ACQ,(1643024341.197:2408),"pid=29473 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
563,LOGIN,(1643024341.197:2409),pid=29473 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=332 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29473', 'ses=332']"
564,USER_START,(1643024341.205:2410),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:session_open""]"
565,CRED_DISP,(1643024341.209:2411),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:setcred""]"
566,USER_END,(1643024341.209:2412),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:session_close""]"
567,SERVICE_START,(1643024353.128:2413),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
568,SERVICE_STOP,(1643024353.128:2414),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
569,USER_ACCT,(1643026141.232:2415),"pid=29550 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
570,CRED_ACQ,(1643026141.232:2416),"pid=29550 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
571,LOGIN,(1643026141.232:2417),pid=29550 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=333 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29550', 'ses=333']"
572,USER_START,(1643026141.236:2418),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:session_open""]"
573,CRED_DISP,(1643026141.240:2419),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:setcred""]"
574,USER_END,(1643026141.240:2420),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:session_close""]"
575,SERVICE_START,(1643026152.620:2421),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
576,SERVICE_STOP,(1643026152.620:2422),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
577,USER_ACCT,(1643026621.254:2423),"pid=29623 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
578,CRED_ACQ,(1643026621.254:2424),"pid=29623 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
579,LOGIN,(1643026621.258:2425),pid=29623 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=334 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29623', 'ses=334']"
580,USER_START,(1643026621.258:2426),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:session_open""]"
581,CRED_DISP,(1643026621.262:2427),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:setcred""]"
582,USER_END,(1643026621.262:2428),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:session_close""]"
583,USER_ACCT,(1643027941.287:2429),"pid=29629 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29629', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
584,CRED_ACQ,(1643027941.287:2430),"pid=29629 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29629', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
585,LOGIN,(1643027941.287:2431),pid=29629 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=335 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29629', 'ses=335']"
586,USER_START,(1643027941.291:2432),"pid=29629 uid=0 auid=0 ses=335 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29629', 'auid=0', ""ses=335 msg='op=PAM:session_open""]"
587,CRED_DISP,(1643027941.295:2433),"pid=29629 uid=0 auid=0 ses=335 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29629', 'auid=0', ""ses=335 msg='op=PAM:setcred""]"
588,USER_END,(1643027941.295:2434),"pid=29629 uid=0 auid=0 ses=335 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29629', 'auid=0', ""ses=335 msg='op=PAM:session_close""]"
589,SERVICE_START,(1643027952.631:2435),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
590,SERVICE_STOP,(1643027952.631:2436),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
591,USER_ACCT,(1643029741.322:2437),"pid=29704 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29704', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
592,CRED_ACQ,(1643029741.322:2438),"pid=29704 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29704', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
593,LOGIN,(1643029741.322:2439),pid=29704 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=336 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29704', 'ses=336']"
